order_book_id,2022/12/31,2023/6/30,2023/12/31,2024/6/30,2024/12/31,2025/6/30
16856,0,71.2747,76.5213,86.168,80.898,71.9439
16857,0,71.2747,76.5213,86.168,80.898,71.9439
16858,51.8447,57.6341,72.1361,66.2685,54.842,49.4039
16861,0,0,11.2778,6.3865,7.2042,0
16862,0,0,11.2778,6.3865,7.2042,0
16863,0,7.794,8.4667,8.6431,5.011,6.5982
16864,0,7.794,8.4667,8.6431,5.011,6.5982
16873,0,47.6182,36.1995,38.0312,48.7009,32.3468
16874,0,47.6182,36.1995,38.0312,48.7009,32.3468
16895,0,0,48.7024,54.7321,57.9026,58.626
16896,0,0,48.7024,54.7321,57.9026,58.626
16902,0,61.4553,65.5624,58.1479,54.9658,60.184
16903,0,61.4553,65.5624,58.1479,54.9658,60.184
16906,67.6772,72.9712,81.1099,79.4511,74.8071,52.6505
16912,0,44.4304,60.2627,59.2663,55.0278,51.6351
16913,0,44.4304,60.2627,59.2663,55.0278,51.6351
16919,65.5495,41.3805,62.6175,77.6939,50.6227,72.1203
16920,76.2654,39.8899,45.7433,49.5914,55.034,55.3121
16921,0,0,0,0,0,0
16924,58.3893,87.3938,87.1836,85.3094,76.1135,81.2793
16945,0,0,0,68.7277,48.4635,46.433
16950,54.2727,48.7159,61.704,57.1158,57.9714,56.3514
16954,34.5184,30.4192,51.4421,58.9439,65.8035,68.8712
16961,0,27.1206,34.262,27.6459,31.7335,28.004
16976,0,41.9062,48.4961,28.341,52.8733,0
16977,0,41.9062,48.4961,28.341,52.8733,0
16978,0,63.3851,69.1056,59.477,64.3495,61.7139
16979,0,63.3851,69.1056,59.477,64.3495,61.7139
16981,68.6662,77.8465,60.4993,79.9589,85.8197,93.7266
16982,75.1328,74.3153,0,0,0,0
16995,0,33.7794,33.6467,35.2667,34.1551,14.862
16996,0,33.7794,33.6467,35.2667,34.1551,14.862
16997,0,48.8956,67.3619,56.2237,31.8943,19.7821
16998,0,48.8956,67.3619,56.2237,31.8943,19.7821
17000,0,0,0,0,0,0
17001,0,0,0,0,0,0
17005,0,0,35.7504,45.1689,37.2752,32.9138
17011,0,0,6.7283,8.1461,8.1101,8.0731
17012,0,0,6.7283,8.1461,8.1101,8.0731
17013,0,29.1567,25.2757,18.3902,35.2237,30.0384
17014,0,29.1567,25.2757,18.3902,35.2237,30.0384
17021,0,4.7192,4.8208,6.2779,0,0
17022,0,4.7192,4.8208,6.2779,0,0
17026,0,0,0,0,0,1.1589
17027,0,0,0,0,0,1.1589
17034,0,86.7831,91.0092,84.1098,80.4791,39.6267
17035,0,86.7831,91.0092,84.1098,80.4791,39.6267
17036,0,92.4058,92.473,87.7544,89.7534,82.7323
17037,0,92.4058,92.473,87.7544,89.7534,82.7323
17038,0,53.6271,59.2108,55.9245,57.1889,47.7371
17039,0,53.6271,59.2108,55.9245,57.1889,47.7371
17041,0,40.9107,81.6222,73.6466,84.3224,68.4566
17042,0,40.9107,81.6222,73.6466,84.3224,68.4566
17043,0,21.0466,18.8357,14.0868,13.9123,11.9739
17048,0,41.2374,42.1948,82.9996,87.274,38.5321
17049,0,41.2374,42.1948,82.9996,87.274,38.5321
17060,0,8.8768,12.6801,22.6755,18.9519,15.3796
17061,0,8.8768,12.6801,22.6755,18.9519,15.3796
17063,0,39.966,53.8214,50.6896,59.8014,81.5296
17064,0,39.966,53.8214,50.6896,59.8014,81.5296
17065,0,0,43.1919,0,0,0
17066,0,0,43.1919,0,0,0
17073,0,90.5628,91.4122,92.3072,94.7948,84.4347
17074,0,90.5628,91.4122,92.3072,94.7948,84.4347
17075,0,69.6821,74.6866,69.6674,64.9389,63.7608
17076,0,69.6821,74.6866,69.6674,64.9389,63.7608
17077,0,4.7888,6.8442,4.906,4.0901,4.6247
17078,0,4.7888,6.8442,4.906,4.0901,4.6247
17079,0,2.4394,7.9716,11.078,11.8116,14.1422
17080,0,2.4394,7.9716,11.078,11.8116,14.1422
17081,0,5.0455,10.2745,6.0381,9.9427,6.5706
17082,0,5.0455,10.2745,6.0381,9.9427,6.5706
17083,0,16.4319,17.7433,20.9178,19.2072,22.5665
17084,0,16.4319,17.7433,20.9178,19.2072,22.5665
17086,0,33.6572,63.6371,51.0621,48.0491,56.8629
17087,0,33.6572,63.6371,51.0621,48.0491,56.8629
17088,0,0,3.7047,5.0911,0,0
17089,0,0,3.7047,5.0911,0,0
17090,26.1022,35.3469,40.5482,32.6651,47.234,60.7386
17096,0,10.8737,11.9333,10.3004,8.9103,7.9585
17097,0,10.8737,11.9333,10.3004,8.9103,7.9585
17098,58.2782,67.1496,55.8813,46.982,49.7256,40.1371
17099,67.346,66.7989,72.0639,62.5393,58.7456,55.4029
17102,0,46.6271,76.9235,84.004,79.6443,81.2601
17103,0,46.6271,76.9235,84.004,79.6443,81.2601
17107,0,14.2859,14.1997,14.8592,23.1749,0
17108,0,14.2859,14.1997,14.8592,23.1749,0
17110,74.4366,77.017,78.9201,84.9429,85.183,80.3348
17112,0,69.4778,77.2891,60.5029,48.5786,57.0699
17113,0,69.4778,77.2891,60.5029,48.5786,57.0699
17114,0,0,62.5737,42.6929,53.8158,79.0703
17115,0,0,62.5737,42.6929,53.8158,79.0703
17118,0,1.9017,4.2688,7.0684,9.7851,7.6687
17119,0,1.9017,4.2688,7.0684,9.7851,7.6687
17130,0,17.2779,29.62,43.6697,38.8962,44.7011
17131,0,17.2779,29.62,43.6697,38.8962,44.7011
17132,0,0,68.9419,76.0451,63.6792,49.9625
17133,0,0,68.9419,76.0451,63.6792,49.9625
17142,0,46.8297,73.1618,60.6774,63.0641,56.2229
17143,0,46.8297,73.1618,60.6774,63.0641,56.2229
17147,0,40.8974,47.3325,50.2355,45.6966,43.7872
17148,0,40.8974,47.3325,50.2355,45.6966,43.7872
17151,6.8493,8.302,3.3929,2.9214,4.8989,5.9924
17154,0,84.105,78.947,85.2051,70.4625,81.8991
17155,0,84.105,78.947,85.2051,70.4625,81.8991
17157,0,45.5012,54.8105,62.8565,62.9682,62.599
17158,0,45.5012,54.8105,62.8565,62.9682,62.599
17165,0,57.7365,80.0971,74.5408,31.6453,68.8739
17166,0,57.7365,80.0971,74.5408,31.6453,68.8739
17167,78.7001,73.7566,76.1273,79.9618,88.3162,92.917
17170,62.0548,76.3747,64.8649,62.8791,68.2048,54.7137
17176,61.2863,75.5486,62.4212,71.9781,60.7919,56.6791
17177,66.6089,46.081,61.6643,56.5271,57.4057,54.3903
17178,69.2479,45.6591,76.6901,82.3144,61.2235,61.654
17181,0,0,56.2692,38.0223,40.467,24.198
17182,0,0,56.2692,38.0223,40.467,24.198
17194,79.3829,83.4297,79.864,76.4856,88.9146,75.8506
17195,0,53.9914,46.2689,35.1678,60.0835,54.9314
17196,0,53.9914,46.2689,35.1678,60.0835,54.9314
17197,74.0338,64.5838,68.427,74.8208,60.7382,58.1227
17199,0,35.4686,26.7488,43.5353,43.8619,49.8409
17200,0,35.4686,26.7488,43.5353,43.8619,49.8409
17209,0,74.597,75.332,78.3724,69.5958,69.5457
17210,0,74.597,75.332,78.3724,69.5958,69.5457
17211,8.4409,6.4498,7.7031,4.589,6.0141,4.3966
17213,55.4573,70.6256,56.2698,62.867,88.6136,54.9176
17216,0,15.0229,35.7733,32.622,39.1961,34.3075
17217,0,15.0229,35.7733,32.622,39.1961,34.3075
17218,0,30.1434,73.5241,71.2853,69.9066,55.3333
17219,0,30.1434,73.5241,71.2853,69.9066,55.3333
17220,0,3.426,2.0865,1.8248,0,0
17221,0,3.426,2.0865,1.8248,0,0
17224,0,11.8356,16.1852,11.3693,11.827,8.859
17225,0,11.8356,16.1852,11.3693,11.827,8.859
17230,0,0,0,0,18.9619,38.8737
17231,0,0,0,0,18.9619,38.8737
17232,0,9.4758,9.605,5.1816,5.5408,4.2888
17233,0,9.4758,9.605,5.1816,5.5408,4.2888
17234,0,0,0,0,0,60.4953
17244,0,62.3113,75.9198,77.5361,88.3239,87.7988
17245,0,62.3113,75.9198,77.5361,88.3239,87.7988
17261,0,0,0,0,67.9319,41.3914
17262,0,0,0,0,67.9319,41.3914
17265,0,0,9.4354,10.0108,12.2177,9.6479
17266,0,0,9.4354,10.0108,12.2177,9.6479
17288,75.3604,88.3452,81.4443,91.0362,92.6018,83.2
17289,0,58.3604,58.7403,49.3656,70.2669,37.7668
17290,71.4762,70.9378,84.4883,63.0147,45.2445,34.9174
17292,0,0,0,0,32.7152,14.9756
17293,0,0,0,0,32.7152,14.9756
17298,0,0,4.5269,14.969,12.6928,10.5876
17299,0,0,4.5269,14.969,12.6928,10.5876
17300,0,0,52.5186,31.0824,32.0502,38.5703
17301,0,0,52.5186,31.0824,32.0502,38.5703
17303,0,20.6352,43.9911,39.6371,44.2825,42.9505
17304,0,20.6352,43.9911,39.6371,44.2825,42.9505
17312,0,0,61.9042,83.8744,0,0
17313,0,0,61.9042,83.8744,0,0
17366,0,76.8289,79.9329,68.2423,52.9557,47.0048
17389,0,0,9.2755,13.7279,15.4019,15.5066
17390,0,0,9.2755,13.7279,15.4019,15.5066
17400,0,36.8708,60.4091,49.3899,57.3512,43.4489
17401,0,36.8708,60.4091,49.3899,57.3512,43.4489
17414,0,26.2018,24.5133,14.8172,12.2945,17.2474
17415,0,39.4888,39.337,36.4866,34.7948,35.6132
17416,0,39.4888,39.337,36.4866,34.7948,35.6132
17417,0,10.5087,13.4836,11.3606,10.5902,11.3405
17418,0,0,60.6847,72.2902,47.057,39.4594
17419,0,0,60.6847,72.2902,47.057,39.4594
17421,0,4.4949,6.7476,8.667,7.4706,3.0265
17422,0,4.4949,6.7476,8.667,7.4706,3.0265
17424,0,55.9706,65.478,60.9638,49.6993,60.1984
17425,0,55.9706,65.478,60.9638,49.6993,60.1984
17426,54.8031,49.6776,61.0868,46.0382,50.0381,49.6662
17451,38.5272,48.7542,17.6911,29.1345,20.7014,21.3326
17454,0,0,4.9456,4.2781,15.3259,10.5936
17455,0,0,4.9456,4.2781,15.3259,10.5936
17458,78.8606,79.5941,90.9616,82.6179,85.5287,68.1366
17461,67.6124,64.7492,67.1308,56.4879,85.9927,88.801
17462,39.6199,49.0554,45.789,86.9299,73.0526,46.7972
17464,0,0,6.9895,11.756,8.8104,15.271
17465,0,0,6.9895,11.756,8.8104,15.271
17467,0,70.0561,50.9553,55.6283,37.8867,23.6276
17468,0,70.0561,50.9553,55.6283,37.8867,23.6276
17477,0,23.924,49.7302,50.5576,54.9661,42.0839
17478,0,23.924,49.7302,50.5576,54.9661,42.0839
17479,0,0,30.0104,64.7184,45.7284,35.7965
17480,0,0,30.0104,64.7184,45.7284,35.7965
17483,0,53.1999,51.1655,77.8475,35.5876,38.7424
17484,0,53.1999,51.1655,77.8475,35.5876,38.7424
17485,79.698,75.1986,71.8779,77.9453,82.6823,74.8222
17486,0,53.8101,37.9549,73.791,71.2162,68.6045
17487,0,53.8101,37.9549,73.791,71.2162,68.6045
17488,0,63.9724,62.3595,60.3777,62.8172,44.2374
17489,0,63.9724,62.3595,60.3777,62.8172,44.2374
17490,0,0,44.2645,86.2362,61.7654,88.3613
17491,0,0,44.2645,86.2362,61.7654,88.3613
17493,52.7952,58.4476,51.8629,55.2327,57.2042,52.4678
17494,84.9264,75.3925,75.0862,78.3668,68.1716,40.9327
17501,0,0,38.2772,43.8627,51.1708,34.402
17502,0,0,38.2772,43.8627,51.1708,34.402
17507,0,0,13.934,17.6184,21.8084,20.4257
17508,0,0,13.934,17.6184,21.8084,20.4257
17511,91.1332,84.4261,83.8945,61.7556,62.2708,68.4114
17532,0,59.9302,79.778,70.5534,75.3693,62.0384
17533,0,59.9302,79.778,70.5534,75.3693,62.0384
17535,52.6729,56.5925,52.5712,50.9006,58.9927,55.8604
17536,43.1003,56.4252,51.5926,52.2635,49.4946,44.4867
17537,54.3479,40.6223,56.2169,59.5578,49.4695,40.8652
17540,0,0,8.1571,9.3049,8.3526,8.262
17541,0,0,8.1571,9.3049,8.3526,8.262
17549,0,0,81.3492,60.5225,53.7849,38.1803
17550,0,0,81.3492,60.5225,53.7849,38.1803
17551,0,56.6883,74.367,77.0247,88.3802,87.8525
17552,0,56.6883,74.367,77.0247,88.3802,87.8525
17553,0,6.7793,4.1212,4.5376,9.0634,8.085
17564,0,0,68.6251,64.2835,47.6077,49.8427
17565,0,0,68.6251,64.2835,47.6077,49.8427
17568,0,10.1178,7.39,3.0965,9.9882,10.27
17569,0,10.1178,7.39,3.0965,9.9882,10.27
17575,0,0,5.3404,3.3795,2.7105,4.829
17576,0,0,5.3404,3.3795,2.7105,4.829
17598,0,37.5613,30.6887,27.7752,34.7836,36.9865
17599,0,37.5613,30.6887,27.7752,34.7836,36.9865
17600,0,92.2154,90.4485,91.8447,59.7301,22.7978
17601,0,92.2154,90.4485,91.8447,59.7301,22.7978
17602,0,0,0,69.0923,70.4074,74.0748
17603,0,0,0,69.0923,70.4074,74.0748
17606,0,0,34.827,35.7322,46.6909,29.2941
17607,0,0,34.827,35.7322,46.6909,29.2941
17608,0,0,26.9636,35.7903,34.6968,34.003
17609,0,0,26.9636,35.7903,34.6968,34.003
17612,0,47.8686,48.0715,84.6397,75.5205,70.7539
17615,0,8.8314,13.973,12.9461,11.3467,9.3408
17616,0,8.8314,13.973,12.9461,11.3467,9.3408
17617,0,5.9263,7.3972,7.4722,9.1817,4.6218
17618,0,5.9263,7.3972,7.4722,9.1817,4.6218
17619,0,13.1238,15.6278,15.506,19.4858,13.2167
17620,0,13.1238,15.6278,15.506,19.4858,13.2167
17624,0,6.8122,8.0076,8.496,4.8351,10.2569
17625,0,6.8122,8.0076,8.496,4.8351,10.2569
17626,0,62.353,37.1422,28.1,38.6077,44.79
17627,0,4.4466,1.5211,1.4088,0,0
17628,71.2475,67.3864,67.4606,65.4065,63.9321,74.4546
17630,0,60.1587,51.4392,44.0852,48.4525,49.1148
17631,0,60.1587,51.4392,44.0852,48.4525,49.1148
17635,0,55.1233,73.3002,56.0018,74.8937,57.9905
17636,0,55.1233,73.3002,56.0018,74.8937,57.9905
17639,0,68.9766,79.9839,58.562,69.2802,60.6347
17640,0,68.9766,79.9839,58.562,69.2802,60.6347
17648,0,58.9299,65.4056,49.7759,37.4816,51.7249
17649,0,58.9299,65.4056,49.7759,37.4816,51.7249
17650,0,1.5467,0.0469,6.0134,2.3987,3.9814
17655,0,0,0,0,43.4243,37.4334
17656,0,0,0,0,43.4243,37.4334
17663,0,84.2591,87.259,82.6483,73.4557,63.5706
17664,0,84.2591,87.259,82.6483,73.4557,63.5706
17667,0,42.9959,80.9756,66.0405,61.3192,72.845
17668,0,42.9959,80.9756,66.0405,61.3192,72.845
17669,0,0,0,0,20.9614,25.4971
17670,0,0,0,0,20.9614,25.4971
17679,0,49.7227,46.7128,27.9948,55.9858,63.3083
17689,0,0,8.8591,8.2678,7.6095,8.989
17692,0,0,8.8591,8.2678,7.6095,8.989
17697,0,65.5393,73.6799,69.076,79.3374,85.0417
17698,0,65.5393,73.6799,69.076,79.3374,85.0417
17702,0,0,52.1143,53.4059,47.2777,39.4395
17703,0,0,52.1143,53.4059,47.2777,39.4395
17707,0,35.2355,61.7921,52.1251,37.5919,47.4778
17713,0,0,7.4483,10.4333,0,0
17714,0,0,7.4483,10.4333,0,0
17715,0,55.9697,52.4523,59.3819,52.4958,57.4553
17716,0,55.9697,52.4523,59.3819,52.4958,57.4553
17719,0,44.2001,55.7111,49.7368,30.7632,38.4258
17720,0,44.2001,55.7111,49.7368,30.7632,38.4258
17721,0,79.4073,78.2601,78.0877,58.943,47.0008
17722,0,79.4073,78.2601,78.0877,58.943,47.0008
17723,0,38.3548,71.5862,77.2902,86.4337,54.3217
17724,0,38.3548,71.5862,77.2902,86.4337,54.3217
17726,0,55.5305,66.4258,35.6029,40.0074,39.7839
17727,0,55.5305,66.4258,35.6029,40.0074,39.7839
17732,0,82.0885,84.7063,82.78,86.0661,78.3158
17735,0,9.5006,21.2991,26.6906,53.8222,47.3825
17736,0,9.5006,21.2991,26.6906,53.8222,47.3825
17737,0,7.1468,25.908,22.6158,37.9815,42.396
17738,0,7.1468,25.908,22.6158,37.9815,42.396
17739,0,11.2217,11.6349,9.8612,10.3669,9.727
17740,0,0,53.5718,50.167,72.749,60.775
17741,0,0,53.5718,50.167,72.749,60.775
17742,0,0,63.484,68.5793,62.0209,29.2789
17743,0,0,63.484,68.5793,62.0209,29.2789
17744,0,45.3516,58.1331,62.0745,47.4045,54.6167
17745,0,45.3516,58.1331,62.0745,47.4045,54.6167
17746,0,81.5189,92.2468,86.3797,70.1608,70.0691
17747,0,81.5189,92.2468,86.3797,70.1608,70.0691
17749,0,37.308,50.6112,30.2174,50.4071,52.3844
17750,0,37.308,50.6112,30.2174,50.4071,52.3844
17751,0,0,69.6268,69.6151,60.8753,64.3874
17752,0,0,69.6268,69.6151,60.8753,64.3874
17757,0,71.5739,75.4617,80.165,75.5255,75.1914
17758,0,73.3137,76.8521,86.6479,80.7521,74.531
17759,0,72.7434,74.3533,82.1975,76.6758,68.3409
17760,0,73.1554,74.2383,80.639,75.076,74.4203
17761,0,61.9255,57.1239,69.6724,57.3584,52.3051
17762,0,77.9574,71.0222,76.1029,79.3019,58.9402
17764,0,30.5931,42.4776,44.9348,67.4098,61.6371
17765,0,30.5931,42.4776,44.9348,67.4098,61.6371
17766,0,90.3648,91.0856,92.1974,89.0299,30.5487
17767,0,42.3824,44.6664,42.7281,31.721,36.396
17769,0,22.2666,20.7945,19.3124,17.3526,23.8651
17770,0,22.2666,20.7945,19.3124,17.3526,23.8651
17772,0,71.2946,64.4897,47.7319,54.2044,59.3266
17773,0,74.7587,61.1595,62.1141,49.9599,47.1155
17784,0,32.1246,40.6804,39.3412,37.6392,43.4242
17787,0,84.6896,75.7381,80.8333,85.8013,84.6962
17794,0,12.1772,61.2257,52.9596,66.1027,63.0158
17795,0,12.1772,61.2257,52.9596,66.1027,63.0158
17801,0,19.5438,20.5859,24.386,30.6355,27.0803
17802,0,19.5438,20.5859,24.386,30.6355,27.0803
17811,0,94.9711,94.7885,91.8855,93.8889,94.894
17813,0,0,52.7558,56.0522,51.9205,54.4063
17814,0,0,52.7558,56.0522,51.9205,54.4063
17821,0,70.9745,55.111,28.1794,20.4608,15.9327
17824,0,0,0,73.1761,85.202,67.3446
17825,0,0,0,73.1761,85.202,67.3446
17826,0,41.9093,57.1175,30.7681,33.2676,46.9644
17827,0,41.9093,57.1175,30.7681,33.2676,46.9644
17828,0,34.4375,72.3726,41.0599,57.0446,52.369
17829,0,34.4375,72.3726,41.0599,57.0446,52.369
17835,0,0,70.1165,54.111,49.7489,72.6434
17836,0,0,70.1165,54.111,49.7489,72.6434
17839,0,0,81.1946,66.624,68.0467,62.9524
17840,0,0,81.1946,66.624,68.0467,62.9524
17842,0,8.6302,31.9024,40.4461,48.2459,38.4836
17843,0,8.6302,31.9024,40.4461,48.2459,38.4836
17848,0,28.9914,70.232,45.9937,45.5876,39.5041
17849,0,28.9914,70.232,45.9937,45.5876,39.5041
17850,0,46.9528,66.7384,54.8435,53.4338,42.7937
17851,0,46.9528,66.7384,54.8435,53.4338,42.7937
17857,0,68.2816,61.8654,76.1948,75.6079,82.446
17858,0,68.2816,61.8654,76.1948,75.6079,82.446
17859,0,51.4364,44.8476,51.4198,44.5567,33.1158
17860,0,44.7386,52.4079,57.4901,48.8595,67.3691
17861,0,44.7386,52.4079,57.4901,48.8595,67.3691
17866,0,0,80.6359,88.0647,89.459,68.7103
17867,0,0,80.6359,88.0647,89.459,68.7103
17868,0,0,60.1304,73.8357,57.4296,47.3397
17869,0,0,60.1304,73.8357,57.4296,47.3397
17870,0,64.5196,47.6871,65.692,63.4547,23.3204
17874,0,40.6066,58.8657,61.972,48.0979,49.9322
17876,0,87.4704,79.765,39.0297,58.8169,62.8882
17877,0,87.4704,79.765,39.0297,58.8169,62.8882
17878,0,50.3314,62.1466,48.7102,38.5143,43.767
17879,0,50.3314,62.1466,48.7102,38.5143,43.767
17881,0,0,21.9633,15.0974,12.4709,15.7714
17882,0,0,21.9633,15.0974,12.4709,15.7714
17885,0,80.047,86.5546,66.6327,79.3911,74.4813
17886,0,0,3.279,3.5614,2.9901,3.4447
17887,0,0,3.279,3.5614,2.9901,3.4447
17889,0,61.6557,78.757,84.1452,89.3224,86.6429
17890,0,0,58.8885,84.3364,0,0
17891,0,0,58.8885,84.3364,0,0
17900,0,84.6216,84.6666,94.0143,94.0684,93.1074
17911,0,0.0166,0,2.4572,4.0745,16.5932
17912,0,0,2.7074,3.8497,6.9285,10.8726
17913,0,0,2.7074,3.8497,6.9285,10.8726
17914,0,0,4.356,0,0,0
17915,0,71.8426,68.8294,61.5386,73.7296,68.4849
17916,0,86.3758,83.8197,86.2744,80.8403,74.6199
17921,0,77.4366,76.9483,73.0251,70.4213,80.8774
17922,0,0,38.1525,0,0,0
17923,0,0,38.1525,0,0,0
17927,0,64.0924,75.856,86.9786,87.0912,65.9256
17929,0,56.7731,52.4244,65.5144,71.1628,52.0695
17931,0,26.1318,55.4332,42.5746,32.9331,32.6993
17932,0,26.1318,55.4332,42.5746,32.9331,32.6993
17933,0,41.0861,78.5477,61.8718,68.9951,78.433
17934,0,41.0861,78.5477,61.8718,68.9951,78.433
17935,0,48.2763,37.5347,39.7293,26.193,35.6478
17936,0,48.2763,37.5347,39.7293,26.193,35.6478
17941,0,94.3431,94.2339,89.7619,93.047,94.6189
17946,0,47.0086,55.1517,47.4421,48.5871,49.3888
17947,0,1.0426,3.5294,6.4288,1.731,2.0744
17948,0,38.9124,53.7568,49.1406,45.6346,45.5508
17957,0,9.268,8.9246,5.7259,9.2169,7.6844
17960,0,65.6443,22.2122,24.3024,30.7651,39.8267
17961,0,65.6443,22.2122,24.3024,30.7651,39.8267
17962,0,0,39.0224,75.0456,76.768,50.892
17963,0,0,39.0224,75.0456,76.768,50.892
17964,0,0,31.7699,27.2618,27.7085,32.0099
17965,0,0,31.7699,27.2618,27.7085,32.0099
17966,0,56.7939,70.1004,73.705,68.704,59.0267
17967,0,80.3696,82.1443,82.5108,81.5181,82.266
17968,0,77.365,85.2487,80.3701,79.3022,81.5646
17969,0,55.1681,68.7105,78.9403,70.878,57.2683
17973,0,4.5865,8.5479,0,0,0
17974,0,4.5865,8.5479,0,0,0
17977,0,62.8598,73.4963,79.2662,65.0169,39.019
17978,0,62.8598,73.4963,79.2662,65.0169,39.019
17979,0,53.8667,58.1497,43.6674,32.3688,46.1063
17981,0,58.9905,49.0064,33.3527,40.9892,58.286
17982,0,58.9905,49.0064,33.3527,40.9892,58.286
17987,0,0,50.964,43.9055,31.5178,32.007
17988,0,0,50.964,43.9055,31.5178,32.007
17991,0,0,27.8181,14.3722,27.9899,19.3812
17992,0,0,27.8181,14.3722,27.9899,19.3812
17993,0,1.9823,62.7058,40.5766,68.9703,87.8677
17994,0,1.9823,62.7058,40.5766,68.9703,87.8677
17998,0,18.1091,24.0189,14.4088,15.7599,13.6947
17999,0,18.1091,24.0189,14.4088,15.7599,13.6947
18000,0,0,67.9012,62.3656,68.5027,67.9452
18001,0,0,67.9012,62.3656,68.5027,67.9452
18002,0,0,37.3877,33.0765,34.1459,44.6655
18003,0,42.1711,43.2209,29.1815,55.0104,34.6469
18004,0,82.8004,67.492,56.5812,40.9781,38.905
18005,0,64.4019,80.1941,71.667,61.7971,58.6033
18006,0,0,0,0,0,42.9014
18007,0,52.9664,39.1967,43.4344,43.719,33.5828
18008,0,74.3344,75.8112,62.2667,61.278,67.4762
18009,0,73.9738,67.9171,64.5312,72.1089,77.8543
18010,0,52.9252,69.5514,63.8883,56.1153,41.9948
18019,0,0,70.2595,68.985,68.9365,66.3608
18020,0,0,70.2595,68.985,68.9365,66.3608
18023,0,53.9728,38.2748,51.9544,46.9507,44.5289
18029,0,86.5939,76.4265,72.1765,76.4324,74.7564
18030,0,86.5939,76.4265,72.1765,76.4324,74.7564
18037,0,11.9108,13.4032,9.5003,8.6136,12.5249
18038,0,0,33.5746,62.3313,67.8527,42.1597
18039,0,0,33.5746,62.3313,67.8527,42.1597
18040,0,7.9672,5.9952,6.1211,7.2262,18.0693
18041,0,18.5158,11.917,33.718,19.4684,14.8051
18045,0,0,40.5214,15.2357,63.2364,50.9701
18046,0,0,40.5214,15.2357,63.2364,50.9701
18048,0,0,48.7786,46.7371,58.8249,78.6765
18049,0,0,48.7786,46.7371,58.8249,78.6765
18052,0,0,25.1286,74.4489,71.7912,41.1339
18053,0,0,25.1286,74.4489,71.7912,41.1339
18054,0,0,3.1124,2.3406,1.8347,1.8612
18055,0,0,3.1124,2.3406,1.8347,1.8612
18057,0,49.0549,61.2429,67.3312,62.621,67.7703
18069,0,0,50.6676,80.4536,0,0
18070,0,0,50.6676,80.4536,0,0
18071,0,0,69.9432,67.8784,56.4868,53.2895
18072,0,0,69.9432,67.8784,56.4868,53.2895
18073,0,44.8574,71.4433,63.9787,54.287,51.9925
18075,0,78.5674,87.1746,92.6868,90.8855,77.1546
18076,0,71.9756,70.3204,68.5547,65.3881,42.2761
18077,0,44.9548,58.9144,52.4804,51.9777,54.3656
18082,0,55.7744,78.3111,73.9388,77.806,69.541
18088,0,49.8467,57.2251,39.6381,40.9688,37.8146
18089,0,49.8467,57.2251,39.6381,40.9688,37.8146
18096,0,31.5155,38.0388,50.2676,32.67,48.6802
18097,0,31.5155,38.0388,50.2676,32.67,48.6802
18101,0,0,0,0,34.8732,42.0633
18102,0,0,0,0,34.8732,42.0633
18105,0,0,0,0,4.2975,0
18106,0,0,0,0,4.2975,0
18118,0,50.161,53.2603,55.2698,55.3547,54.0973
18119,0,50.161,53.2603,55.2698,55.3547,54.0973
18122,0,58.3218,81.8161,74.9371,64.3206,60.8702
18123,0,58.3218,81.8161,74.9371,64.3206,60.8702
18124,0,65.3175,84.9332,92.4374,93.3698,89.0997
18125,0,65.3175,84.9332,92.4374,93.3698,89.0997
18130,0,44.507,31.8356,40.4649,29.9934,37.0701
18131,0,44.507,31.8356,40.4649,29.9934,37.0701
18139,0,0,68.8707,88.1026,61.6501,62.3923
18140,0,0,68.8707,88.1026,61.6501,62.3923
18148,0,0,35.8279,75.7407,51.1568,51.4483
18152,0,41.643,61.808,57.9962,62.5989,42.8379
18159,0,52.0153,47.8919,45.4017,37.9547,43.4491
18160,0,52.0153,47.8919,45.4017,37.9547,43.4491
18174,0,37.6188,55.8607,45.9264,51.0084,36.8874
18175,0,65.1123,70.1631,72.2757,66.7026,50.2645
18176,0,59.7487,64.8002,62.2133,56.3752,54.9027
18184,0,68.5833,83.9926,65.5333,61.34,71.1951
18185,0,68.5833,83.9926,65.5333,61.34,71.1951
18188,0,66.5726,71.9927,67.6448,37.4665,82.2942
18189,0,66.5726,71.9927,67.6448,37.4665,82.2942
18190,0,62.251,87.7453,87.2908,34.9738,36.9288
18191,0,62.251,87.7453,87.2908,34.9738,36.9288
18194,0,0,87.6555,71.3472,76.9908,68.8373
18195,0,0,87.6555,71.3472,76.9908,68.8373
18198,0,0,6.6979,16.9496,10.2597,11.7626
18199,0,0,6.6979,16.9496,10.2597,11.7626
18203,0,56.4434,57.2062,53.698,44.0948,51.4728
18204,0,55.7592,78.8834,92.1795,69.928,36.5513
18209,0,71.0302,92.0733,89.028,90.5753,92.0007
18210,0,0,0,0,0,0
18211,0,0,0,0,0,0
18212,0,9.0857,13.0908,20.3,22.8349,3.6349
18213,0,9.0857,13.0908,20.3,22.8349,3.6349
18216,0,57.9738,66.8791,74.5097,77.3591,80.3358
18217,0,36.6188,64.0949,60.5884,46.6988,42.7778
18218,0,36.6188,64.0949,60.5884,46.6988,42.7778
18220,0,0,0,0,29.4292,38.0322
18221,0,0,0,0,29.4292,38.0322
18222,0,54.4579,51.6571,39.0742,43.8414,61.4104
